Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Random,DQN,23,25,Player2,38,0.043
Random,DQN,24,24,Draw,36,0.076
Random,DQN,36,12,Player1,17,0.014
Random,DQN,23,25,Player2,78,0.081
Random,DQN,31,17,Player1,41,0.031
Random,DQN,24,24,Draw,47,0.03
Random,DQN,27,21,Player1,43,0.041
Random,DQN,33,15,Player1,38,0.054
Random,DQN,23,25,Player2,44,0.026
Random,DQN,16,32,Player2,30,0.033
Random,DQN,31,17,Player1,32,0.032
Random,DQN,29,19,Player1,46,0.059
Random,DQN,16,32,Player2,43,0.037
Random,DQN,28,20,Player1,33,0.041
Random,DQN,9,39,Player2,38,0.034
Random,DQN,23,25,Player2,38,0.034
Random,DQN,28,20,Player1,37,0.037
Random,DQN,22,26,Player2,56,0.06
Random,DQN,30,18,Player1,40,0.048
DQN,Simple Minimax,32,16,Player1,37,1.711
DQN,Simple Minimax,24,24,Draw,40,0.795
DQN,Simple Minimax,25,23,Player1,29,0.575
DQN,Simple Minimax,32,16,Player1,40,0.767
DQN,Simple Minimax,24,24,Draw,39,0.527
DQN,Simple Minimax,29,19,Player1,24,0.426
DQN,Simple Minimax,34,14,Player1,28,0.69
DQN,Simple Minimax,25,23,Player1,29,0.543
DQN,Simple Minimax,19,29,Player2,21,0.43
DQN,Simple Minimax,24,24,Draw,39,0.515
DQN,Simple Minimax,23,25,Player2,35,0.505
DQN,Simple Minimax,41,7,Player1,30,0.615
DQN,Simple Minimax,19,29,Player2,37,0.54
DQN,Simple Minimax,17,31,Player2,48,0.611
DQN,Simple Minimax,22,26,Player2,48,0.607
DQN,Simple Minimax,22,26,Player2,34,0.401
DQN,Simple Minimax,30,18,Player1,28,0.313
DQN,Simple Minimax,29,19,Player1,51,0.582
DQN,Simple Minimax,24,24,Draw,39,0.418
DQN,Simple Minimax,23,25,Player2,46,0.538
DQN,Simple Minimax,23,25,Player2,35,0.428
DQN,Simple Minimax,24,24,Draw,38,0.416
DQN,Simple Minimax,34,14,Player1,36,0.357
DQN,Simple Minimax,23,25,Player2,38,0.331
DQN,Simple Minimax,29,19,Player1,51,0.467
DQN,Simple Minimax,23,25,Player2,36,0.378
DQN,Simple Minimax,24,24,Draw,39,0.37
DQN,Simple Minimax,29,19,Player1,44,0.462
DQN,Simple Minimax,24,24,Draw,36,0.374
DQN,Simple Minimax,22,26,Player2,37,0.306
DQN,Simple Minimax,20,28,Player2,22,0.227
DQN,Simple Minimax,29,19,Player1,24,0.274
DQN,Simple Minimax,29,19,Player1,24,0.287
DQN,Simple Minimax,28,20,Player1,46,0.562
DQN,Simple Minimax,24,24,Draw,39,0.376
DQN,Simple Minimax,20,28,Player2,22,0.268
DQN,Simple Minimax,29,19,Player1,24,0.307
DQN,Simple Minimax,24,24,Draw,39,0.385
DQN,Simple Minimax,23,25,Player2,35,0.354
DQN,Simple Minimax,23,25,Player2,38,0.39
DQN,Simple Minimax,19,29,Player2,21,0.269
DQN,Simple Minimax,25,23,Player1,38,0.368
DQN,Simple Minimax,24,24,Draw,35,0.389
DQN,Simple Minimax,29,19,Player1,51,0.471
DQN,Simple Minimax,29,19,Player1,51,0.545
DQN,Simple Minimax,32,16,Player1,37,0.437
DQN,Simple Minimax,22,26,Player2,34,0.333
DQN,Simple Minimax,24,24,Draw,39,0.328
DQN,Simple Minimax,34,14,Player1,45,0.601
DQN,Simple Minimax,24,24,Draw,36,0.356
Simple Minimax,DQN,11,37,Player2,18,1.626
Simple Minimax,DQN,11,37,Player2,17,0.663
Simple Minimax,DQN,11,37,Player2,17,0.571
Simple Minimax,DQN,16,32,Player2,27,0.663
Simple Minimax,DQN,24,24,Draw,33,0.697
Simple Minimax,DQN,22,26,Player2,35,0.691
Simple Minimax,DQN,27,21,Player1,46,0.905
Simple Minimax,DQN,11,37,Player2,17,0.432
Simple Minimax,DQN,11,37,Player2,17,0.433
Simple Minimax,DQN,11,37,Player2,16,0.397
Simple Minimax,DQN,15,33,Player2,30,0.551
Simple Minimax,DQN,11,37,Player2,16,0.401
Simple Minimax,DQN,11,37,Player2,22,0.477
Simple Minimax,DQN,11,37,Player2,16,0.329
Simple Minimax,DQN,14,34,Player2,24,0.461
Simple Minimax,DQN,11,37,Player2,17,0.375
Simple Minimax,DQN,18,30,Player2,41,0.616
Simple Minimax,DQN,14,34,Player2,24,0.528
Simple Minimax,DQN,11,37,Player2,17,0.349
Simple Minimax,DQN,28,20,Player1,26,0.39
Simple Minimax,DQN,11,37,Player2,16,0.355
Simple Minimax,DQN,11,37,Player2,16,0.296
Simple Minimax,DQN,13,35,Player2,26,0.469
Simple Minimax,DQN,11,37,Player2,16,0.324
Simple Minimax,DQN,11,37,Player2,16,0.364
Simple Minimax,DQN,15,33,Player2,23,0.312
Simple Minimax,DQN,11,37,Player2,16,0.322
Simple Minimax,DQN,11,37,Player2,17,0.332
Simple Minimax,DQN,23,25,Player2,48,0.614
Simple Minimax,DQN,16,32,Player2,31,0.472
Simple Minimax,DQN,14,34,Player2,26,0.41
Simple Minimax,DQN,29,19,Player1,26,0.423
Simple Minimax,DQN,11,37,Player2,17,0.334
Simple Minimax,DQN,16,32,Player2,31,0.448
Simple Minimax,DQN,22,26,Player2,39,0.561
Simple Minimax,DQN,11,37,Player2,16,0.34
Simple Minimax,DQN,11,37,Player2,18,0.34
Simple Minimax,DQN,11,37,Player2,17,0.289
Simple Minimax,DQN,11,37,Player2,17,0.333
Simple Minimax,DQN,11,37,Player2,16,0.32
Simple Minimax,DQN,25,23,Player1,36,0.507
Simple Minimax,DQN,11,37,Player2,16,0.3
Simple Minimax,DQN,11,37,Player2,17,0.333
Simple Minimax,DQN,11,37,Player2,16,0.301
Simple Minimax,DQN,11,37,Player2,16,0.273
Simple Minimax,DQN,11,37,Player2,16,0.311
Simple Minimax,DQN,11,37,Player2,16,0.291
Simple Minimax,DQN,23,25,Player2,51,0.805
Simple Minimax,DQN,11,37,Player2,17,0.303
Simple Minimax,DQN,16,32,Player2,31,0.43
DQN,Minimax Alpha-Beta,31,17,Player1,22,1.045
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.182
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.136
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.162
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.127
DQN,Minimax Alpha-Beta,32,16,Player1,25,0.327
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.182
DQN,Minimax Alpha-Beta,6,42,Player2,37,0.471
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.13
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.15
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.143
DQN,Minimax Alpha-Beta,8,40,Player2,34,0.355
DQN,Minimax Alpha-Beta,28,20,Player1,23,0.201
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.114
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.139
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.102
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.094
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.094
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.097
DQN,Minimax Alpha-Beta,9,39,Player2,35,0.283
DQN,Minimax Alpha-Beta,12,36,Player2,40,0.203
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.122
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.112
DQN,Minimax Alpha-Beta,28,20,Player1,22,0.218
DQN,Minimax Alpha-Beta,28,20,Player1,22,0.206
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.137
DQN,Minimax Alpha-Beta,17,31,Player2,47,0.275
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.112
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.118
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.114
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.122
DQN,Minimax Alpha-Beta,32,16,Player1,25,0.226
DQN,Minimax Alpha-Beta,18,30,Player2,34,0.138
DQN,Minimax Alpha-Beta,11,37,Player2,47,0.343
DQN,Minimax Alpha-Beta,10,38,Player2,38,0.267
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.095
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.092
DQN,Minimax Alpha-Beta,32,16,Player1,27,0.129
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.087
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.086
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.1
DQN,Minimax Alpha-Beta,15,33,Player2,46,0.195
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.096
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.079
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.09
DQN,Minimax Alpha-Beta,10,38,Player2,38,0.2
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.09
DQN,Minimax Alpha-Beta,18,30,Player2,34,0.128
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.095
