Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
DQN,A3C,26,22,Player1,34,6.526
DQN,A3C,24,24,Draw,40,14.22
DQN,A3C,19,29,Player2,35,7.941
DQN,A3C,31,17,Player1,36,7.071
DQN,A3C,27,21,Player1,30,5.808
DQN,A3C,31,17,Player1,30,5.928
DQN,A3C,27,21,Player1,34,6.251
DQN,A3C,29,19,Player1,48,9.354
DQN,A3C,18,30,Player2,36,6.671
DQN,A3C,12,36,Player2,40,17.411
DQN,A3C,18,30,Player2,42,10.571
DQN,A3C,12,36,Player2,34,6.233
DQN,A3C,21,27,Player2,43,7.75
DQN,A3C,24,24,Draw,47,8.855
DQN,A3C,24,24,Draw,36,7.031
DQN,A3C,17,31,Player2,40,7.485
DQN,A3C,30,18,Player1,44,7.232
