Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
A3C,Simple Minimax,20,28,Player2,41,14.188
A3C,Simple Minimax,12,36,Player2,27,9.329
Simple Minimax,A3C,29,19,Player1,25,6.6
Simple Minimax,A3C,22,26,Player2,37,12.195
Simple Minimax,A3C,28,20,Player1,25,8.506
Simple Minimax,A3C,29,19,Player1,17,6.304
Simple Minimax,A3C,18,30,Player2,23,7.544
Simple Minimax,A3C,22,26,Player2,31,10.784
Simple Minimax,A3C,15,33,Player2,36,11.423
Simple Minimax,A3C,20,28,Player2,18,5.607
Simple Minimax,A3C,40,8,Player1,22,7.391
Simple Minimax,A3C,18,30,Player2,23,7.554
Simple Minimax,A3C,24,24,Draw,32,11.71
Simple Minimax,A3C,24,24,Draw,22,7.362
A3C,Simple Minimax,10,38,Player2,23,7.67
A3C,Simple Minimax,24,24,Draw,47,14.764
A3C,Simple Minimax,20,28,Player2,27,9.62
A3C,Simple Minimax,20,28,Player2,14,4.64
A3C,Simple Minimax,31,17,Player1,24,7.471
A3C,Simple Minimax,26,22,Player1,32,9.674
A3C,Simple Minimax,22,26,Player2,37,10.603
A3C,Simple Minimax,26,22,Player1,48,13.266
A3C,Simple Minimax,24,24,Draw,28,9.809
A3C,Simple Minimax,26,22,Player1,48,16.434
A3C,Simple Minimax,11,37,Player2,28,8.645
A3C,Simple Minimax,22,26,Player2,28,9.468
Random,A3C,20,28,Player2,47,12.934
Random,A3C,19,29,Player2,53,16.095
Random,A3C,17,31,Player2,35,12.929
Random,A3C,34,14,Player1,24,7.991
Random,A3C,13,35,Player2,37,12.007
Random,A3C,20,28,Player2,54,16.446
A3C,Simple Minimax,16,32,Player2,38,12.006
A3C,Simple Minimax,24,24,Draw,43,13.361
A3C,Simple Minimax,24,24,Draw,33,9.99
A3C,Simple Minimax,18,30,Player2,46,15.855
A3C,Simple Minimax,29,19,Player1,28,8.876
A3C,Simple Minimax,22,26,Player2,18,6.216
Random,A3C,25,23,Player1,51,15.282
Random,A3C,26,22,Player1,36,11.823
Random,A3C,25,23,Player1,33,9.146
Random,A3C,26,22,Player1,50,15.471
Random,A3C,22,26,Player2,51,16.235
Random,A3C,19,29,Player2,47,13.995
A3C,Simple Minimax,34,14,Player1,23,8.085
A3C,Simple Minimax,21,27,Player2,41,13.814
A3C,Simple Minimax,21,27,Player2,44,11.688
A3C,Simple Minimax,22,26,Player2,54,18.334
A3C,Simple Minimax,22,26,Player2,40,13.717
A3C,Simple Minimax,26,22,Player1,39,12.74
Simple Minimax,A3C,29,19,Player1,25,9.558
Simple Minimax,A3C,29,19,Player1,23,6.642
Simple Minimax,A3C,29,19,Player1,23,5.927
Simple Minimax,A3C,31,17,Player1,25,9.107
Simple Minimax,A3C,22,26,Player2,37,12.27
Simple Minimax,A3C,30,18,Player1,32,12.147
A3C,Minimax Alpha-Beta,17,31,Player2,35,7.833
A3C,Minimax Alpha-Beta,17,31,Player2,39,7.926
A3C,Minimax Alpha-Beta,18,30,Player2,36,7.432
A3C,Minimax Alpha-Beta,12,36,Player2,32,7.424
A3C,Minimax Alpha-Beta,16,32,Player2,39,9.018
A3C,Minimax Alpha-Beta,14,34,Player2,41,9.134
A3C,Minimax Alpha-Beta,11,37,Player2,33,8.447
A3C,Minimax Alpha-Beta,21,27,Player2,31,6.821
A3C,Minimax Alpha-Beta,14,34,Player2,37,8.012
A3C,Minimax Alpha-Beta,14,34,Player2,45,10.159
A3C,Minimax Alpha-Beta,16,32,Player2,31,6.941
A3C,Minimax Alpha-Beta,13,35,Player2,42,7.814
Simple Minimax,A3C,16,32,Player2,49,15.071
Simple Minimax,A3C,29,19,Player1,25,9.664
Simple Minimax,A3C,23,25,Player2,32,10.54
Simple Minimax,A3C,32,16,Player1,35,11.044
Simple Minimax,A3C,26,22,Player1,33,10.833
Simple Minimax,A3C,28,20,Player1,30,9.17
A3C,Minimax Alpha-Beta,22,26,Player2,26,8.581
A3C,Minimax Alpha-Beta,18,30,Player2,28,7.775
A3C,Minimax Alpha-Beta,16,32,Player2,35,7.66
A3C,Minimax Alpha-Beta,16,32,Player2,33,7.365
A3C,Minimax Alpha-Beta,18,30,Player2,39,10.188
A3C,Minimax Alpha-Beta,15,33,Player2,38,9.105
