Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
A3C,DQN,25,23,Player1,45,22.784
A3C,DQN,29,19,Player1,35,15.357
A3C,DQN,29,19,Player1,29,12.094
A3C,DQN,31,17,Player1,39,16.822
A3C,DQN,30,18,Player1,34,14.659
A3C,DQN,10,38,Player2,29,12.004
A3C,DQN,17,31,Player2,20,13.053
A3C,DQN,21,27,Player2,44,19.857
A3C,DQN,25,23,Player1,42,17.359
A3C,DQN,25,23,Player1,46,20.47
A3C,DQN,18,30,Player2,24,10.455
A3C,DQN,23,25,Player2,34,14.621
DQN,A3C,26,22,Player1,27,12.779
DQN,A3C,16,32,Player2,48,21.335
DQN,A3C,24,24,Draw,43,18.684
DQN,A3C,24,24,Draw,25,10.923
DQN,A3C,22,26,Player2,31,13.334
DQN,A3C,23,25,Player2,46,19.886
A3C,DQN,28,20,Player1,30,14.364
A3C,DQN,34,14,Player1,37,16.827
A3C,DQN,34,14,Player1,25,11.578
A3C,DQN,16,32,Player2,29,12.881
A3C,DQN,27,21,Player1,54,24.206
A3C,DQN,30,18,Player1,41,18.715
A3C,DQN,27,21,Player1,34,18.932
A3C,DQN,18,30,Player2,25,11.631
A3C,DQN,26,22,Player1,53,24.745
A3C,DQN,28,20,Player1,48,20.626
A3C,DQN,26,22,Player1,30,13.423
A3C,DQN,29,19,Player1,30,13.379
A3C,DQN,26,22,Player1,21,10.367
A3C,DQN,22,26,Player2,42,18.671
A3C,DQN,30,18,Player1,29,13.108
A3C,DQN,24,24,Draw,44,19.612
A3C,DQN,28,20,Player1,48,21.04
A3C,DQN,23,25,Player2,38,17.073
DQN,A3C,23,25,Player2,45,20.827
DQN,A3C,26,22,Player1,38,17.139
DQN,A3C,28,20,Player1,17,8.124
DQN,A3C,31,17,Player1,42,18.961
DQN,A3C,22,26,Player2,42,19.308
DQN,A3C,29,19,Player1,34,15.005
DQN,A3C,28,20,Player1,43,20.388
DQN,A3C,29,19,Player1,23,9.598
DQN,A3C,29,19,Player1,35,15.268
DQN,A3C,15,33,Player2,59,26.11
DQN,A3C,14,34,Player2,38,16.527
DQN,A3C,22,26,Player2,33,13.785
A3C,DQN,20,28,Player2,29,14.711
A3C,DQN,32,16,Player1,51,22.539
A3C,DQN,28,20,Player1,31,13.363
A3C,DQN,24,24,Draw,49,21.204
A3C,DQN,28,20,Player1,43,18.593
A3C,DQN,28,20,Player1,30,13.2
A3C,DQN,27,21,Player1,46,23.353
A3C,DQN,37,11,Player1,34,15.46
A3C,DQN,17,31,Player2,36,15.057
A3C,DQN,24,24,Draw,35,15.65
A3C,DQN,23,25,Player2,43,19.138
A3C,DQN,21,27,Player2,39,17.137
A3C,DQN,23,25,Player2,51,26.36
A3C,DQN,20,28,Player2,38,16.364
A3C,DQN,16,32,Player2,32,14.572
A3C,DQN,17,31,Player2,32,14.32
A3C,DQN,28,20,Player1,39,17.61
A3C,DQN,17,31,Player2,43,17.971
DQN,A3C,17,31,Player2,48,22.672
DQN,A3C,31,17,Player1,24,9.963
DQN,A3C,11,37,Player2,35,15.788
DQN,A3C,22,26,Player2,51,22.018
DQN,A3C,20,28,Player2,39,17.58
DQN,A3C,32,16,Player1,40,15.9
A3C,DQN,33,15,Player1,39,22.083
A3C,DQN,30,18,Player1,38,16.221
A3C,DQN,19,29,Player2,30,13.46
A3C,DQN,23,25,Player2,56,24.876
A3C,DQN,27,21,Player1,48,20.747
A3C,DQN,24,24,Draw,33,12.049
A3C,DQN,15,33,Player2,35,16.618
A3C,DQN,23,25,Player2,52,22.916
A3C,DQN,31,17,Player1,51,23.637
A3C,DQN,22,26,Player2,47,20.393
A3C,DQN,31,17,Player1,17,7.692
A3C,DQN,31,17,Player1,54,18.428
DQN,A3C,27,21,Player1,51,23.043
DQN,A3C,23,25,Player2,50,22.347
DQN,A3C,29,19,Player1,38,16.615
DQN,A3C,24,24,Draw,37,15.616
DQN,A3C,22,26,Player2,35,16.065
DQN,A3C,29,19,Player1,51,16.022
DQN,A3C,23,25,Player2,35,16.138
DQN,A3C,25,23,Player1,52,21.927
DQN,A3C,29,19,Player1,40,17.298
DQN,A3C,11,37,Player2,43,18.259
DQN,A3C,24,24,Draw,62,27.322
DQN,A3C,27,21,Player1,50,12.069
DQN,A3C,25,23,Player1,32,13.548
DQN,A3C,25,23,Player1,36,8.421
DQN,A3C,29,19,Player1,38,7.408
DQN,A3C,27,21,Player1,28,5.281
DQN,A3C,31,17,Player1,41,7.787
DQN,A3C,17,31,Player2,32,6.108
DQN,A3C,32,16,Player1,30,11.699
DQN,A3C,23,25,Player2,54,11.992
DQN,A3C,18,30,Player2,32,6.163
DQN,A3C,25,23,Player1,31,5.963
DQN,A3C,34,14,Player1,30,5.862
DQN,A3C,34,14,Player1,27,5.308
DQN,A3C,26,22,Player1,41,12.322
DQN,A3C,28,20,Player1,41,8.265
DQN,A3C,20,28,Player2,28,5.161
DQN,A3C,25,23,Player1,44,8.129
DQN,A3C,26,22,Player1,38,7.052
DQN,A3C,35,13,Player1,25,4.514
DQN,A3C,29,19,Player1,44,12.789
DQN,A3C,31,17,Player1,34,6.8
DQN,A3C,35,13,Player1,37,6.894
DQN,A3C,17,31,Player2,41,7.611
DQN,A3C,30,18,Player1,32,6.147
DQN,A3C,33,15,Player1,31,5.239
