Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Random,Simple Minimax,21,27,Player2,43,1.675
Random,Simple Minimax,19,29,Player2,48,2.064
Random,Simple Minimax,19,29,Player2,37,1.369
Random,Simple Minimax,17,31,Player2,39,1.508
Random,Simple Minimax,29,19,Player1,43,1.684
Random,Simple Minimax,22,26,Player2,38,1.405
Random,Simple Minimax,18,30,Player2,47,1.3
Random,Simple Minimax,25,23,Player1,27,0.644
Random,Simple Minimax,29,19,Player1,43,1.443
Random,Simple Minimax,17,31,Player2,48,2.042
Random,Simple Minimax,23,25,Player2,34,1.117
Random,Simple Minimax,26,22,Player1,42,1.663
Random,Simple Minimax,25,23,Player1,43,1.515
Random,Simple Minimax,20,28,Player2,37,1.399
Random,Simple Minimax,22,26,Player2,36,1.27
Random,Simple Minimax,27,21,Player1,37,0.935
Random,Simple Minimax,23,25,Player2,32,0.931
Random,Simple Minimax,26,22,Player1,38,0.646
Random,Simple Minimax,28,20,Player1,34,0.993
Random,Simple Minimax,25,23,Player1,43,1.565
Random,Simple Minimax,11,37,Player2,25,1.389
Random,Simple Minimax,12,36,Player2,34,1.187
Random,Simple Minimax,33,15,Player1,29,0.721
Random,Simple Minimax,31,17,Player1,39,1.319
Random,Simple Minimax,19,29,Player2,37,1.434
Random,Simple Minimax,23,25,Player2,52,1.9
Random,Simple Minimax,31,17,Player1,29,1.202
Random,Simple Minimax,25,23,Player1,44,1.969
Random,Simple Minimax,25,23,Player1,35,1.134
Random,Simple Minimax,21,27,Player2,54,2.177
Random,Simple Minimax,20,28,Player2,31,0.997
Random,Simple Minimax,20,28,Player2,32,1.389
Random,Simple Minimax,25,23,Player1,40,1.814
Random,Simple Minimax,19,29,Player2,30,1.279
Random,Simple Minimax,28,20,Player1,18,0.565
Random,Simple Minimax,16,32,Player2,50,2.074
Random,Simple Minimax,19,29,Player2,44,1.756
Random,Simple Minimax,16,32,Player2,27,1.049
Random,Simple Minimax,16,32,Player2,42,1.506
Random,Simple Minimax,24,24,Draw,50,1.945
Random,Simple Minimax,28,20,Player1,33,1.421
Random,Simple Minimax,21,27,Player2,49,1.741
Random,Simple Minimax,24,24,Draw,47,1.786
Random,Simple Minimax,26,22,Player1,40,0.989
Random,Simple Minimax,41,7,Player1,23,1.167
Random,Simple Minimax,16,32,Player2,34,1.234
Random,Simple Minimax,19,29,Player2,47,1.902
Random,Simple Minimax,8,40,Player2,26,1.311
Random,Simple Minimax,27,21,Player1,37,1.13
